postId,Score,userId,CommentCount,Reputation,Views,UpVotes,DownVotes,Outlier
13148,19,183.0,7,22625,4069,2496,45,Score
13360,8,183.0,3,22625,4069,2496,45,Score
13402,12,183.0,6,22625,4069,2496,45,Score
13425,10,183.0,3,22625,4069,2496,45,Score
14067,17,183.0,3,22625,4069,2496,45,Score
14148,13,183.0,2,22625,4069,2496,45,Score
14171,7,183.0,1,22625,4069,2496,45,Score
14502,24,183.0,0,22625,4069,2496,45,Score
15006,37,183.0,3,22625,4069,2496,45,Score
15089,7,183.0,0,22625,4069,2496,45,Score
15571,7,183.0,0,22625,4069,2496,45,Score
15960,25,183.0,3,22625,4069,2496,45,Score
16190,9,183.0,0,22625,4069,2496,45,Score
16262,7,183.0,0,22625,4069,2496,45,Score
16454,8,183.0,5,22625,4069,2496,45,Score
16570,8,183.0,0,22625,4069,2496,45,Score
16631,16,183.0,0,22625,4069,2496,45,Score
16646,7,183.0,3,22625,4069,2496,45,Score
16695,21,183.0,3,22625,4069,2496,45,Score
16980,7,183.0,0,22625,4069,2496,45,Score
17348,7,183.0,1,22625,4069,2496,45,Score
29475,14,183.0,3,22625,4069,2496,45,Score
29523,11,183.0,1,22625,4069,2496,45,Score
30294,8,183.0,2,22625,4069,2496,45,Score
30297,8,183.0,2,22625,4069,2496,45,Score
30303,13,183.0,12,22625,4069,2496,45,Score
30981,18,183.0,1,22625,4069,2496,45,Score
31615,34,183.0,6,22625,4069,2496,45,Score
38007,10,183.0,0,22625,4069,2496,45,Score
43272,11,183.0,1,22625,4069,2496,45,Score
55929,7,183.0,2,22625,4069,2496,45,Score
55932,8,183.0,0,22625,4069,2496,45,Score
58765,9,183.0,2,22625,4069,2496,45,Score
58766,10,183.0,0,22625,4069,2496,45,Score
59173,15,183.0,5,22625,4069,2496,45,Score
61020,9,183.0,0,22625,4069,2496,45,Score
61809,10,183.0,7,22625,4069,2496,45,Score
63097,7,183.0,0,22625,4069,2496,45,Score
63386,9,183.0,0,22625,4069,2496,45,Score
71963,9,183.0,7,22625,4069,2496,45,Score
79293,41,183.0,5,22625,4069,2496,45,Score
89559,7,183.0,0,22625,4069,2496,45,Score
111825,8,183.0,2,22625,4069,2496,45,Score
205,12,187.0,0,446,69,6,0,Score
2453,7,187.0,2,446,69,6,0,Score
206,13,188.0,1,211,19,2,0,Score
738,46,188.0,1,211,19,2,0,Score
263,8,190.0,6,1166,146,482,24,Score
399,22,190.0,3,1166,146,482,24,Score
521,7,190.0,0,1166,146,482,24,Score
566,7,190.0,6,1166,146,482,24,Score
573,10,190.0,3,1166,146,482,24,Score
723,7,190.0,0,1166,146,482,24,Score
3476,14,190.0,0,1166,146,482,24,Score
3695,9,190.0,0,1166,146,482,24,Score
216,9,191.0,0,313,16,8,0,Score
222,26,191.0,1,313,16,8,0,Score
220,14,85.0,2,176,25,3,0,Score
224,8,128.0,3,166,19,22,0,Score
479,9,128.0,4,166,19,22,0,Score
1726,27,128.0,6,166,19,22,0,Score
225,7,196.0,2,6140,649,497,114,Score
243,7,196.0,0,6140,649,497,114,Score
305,27,196.0,0,6140,649,497,114,Score
362,14,196.0,0,6140,649,497,114,Score
575,14,196.0,3,6140,649,497,114,Score
577,79,196.0,2,6140,649,497,114,Score
608,19,196.0,9,6140,649,497,114,Score
1432,26,196.0,3,6140,649,497,114,Score
2132,11,196.0,0,6140,649,497,114,Score
2396,8,196.0,0,6140,649,497,114,Score
4052,12,196.0,0,6140,649,497,114,Score
4544,12,196.0,2,6140,649,497,114,Score
4572,17,196.0,0,6140,649,497,114,Score
5007,29,196.0,3,6140,649,497,114,Score
5241,12,196.0,3,6140,649,497,114,Score
5262,8,196.0,1,6140,649,497,114,Score
5517,11,196.0,2,6140,649,497,114,Score
5912,7,196.0,0,6140,649,497,114,Score
6227,9,196.0,1,6140,649,497,114,Score
13132,8,196.0,7,6140,649,497,114,Score
13197,17,196.0,4,6140,649,497,114,Score
13424,10,196.0,2,6140,649,497,114,Score
15771,7,196.0,2,6140,649,497,114,Score
22832,8,196.0,9,6140,649,497,114,Score
34293,8,196.0,0,6140,649,497,114,Score
49832,17,196.0,9,6140,649,497,114,Score
51806,10,196.0,4,6140,649,497,114,Score
59683,7,196.0,4,6140,649,497,114,Score
61716,14,196.0,3,6140,649,497,114,Score
63441,13,196.0,4,6140,649,497,114,Score
65617,9,196.0,6,6140,649,497,114,Score
96738,8,196.0,0,6140,649,497,114,Score
96739,22,196.0,0,6140,649,497,114,Score
97397,9,196.0,11,6140,649,497,114,Score
242,12,199.0,5,1815,188,149,3,Score
389,12,199.0,0,1815,188,149,3,Score
481,7,199.0,0,1815,188,149,3,Score
1637,20,199.0,1,1815,188,149,3,Score
3841,10,199.0,1,1815,188,149,3,Score
4383,8,199.0,3,1815,188,149,3,Score
4712,19,199.0,1,1815,188,149,3,Score
4713,17,199.0,0,1815,188,149,3,Score
5344,40,199.0,0,1815,188,149,3,Score
5470,23,199.0,5,1815,188,149,3,Score
7791,8,199.0,6,1815,188,149,3,Score
11659,62,199.0,3,1815,188,149,3,Score
16390,25,199.0,2,1815,188,149,3,Score
22881,12,199.0,2,1815,188,149,3,Score
63664,13,199.0,0,1815,188,149,3,Score
232,12,103.0,2,261,34,41,1,Score
7158,17,198.0,6,908,42,69,0,Score
11092,8,198.0,0,908,42,69,0,Score
48396,20,198.0,5,908,42,69,0,Score
286,12,211.0,0,586,11,0,0,Score
291,7,211.0,0,586,11,0,0,Score
294,25,211.0,0,586,11,0,0,Score
253,7,215.0,0,2496,384,5,0,Score
277,12,215.0,0,2496,384,5,0,Score
283,22,215.0,0,2496,384,5,0,Score
416,14,215.0,1,2496,384,5,0,Score
427,14,215.0,0,2496,384,5,0,Score
431,7,215.0,0,2496,384,5,0,Score
434,24,215.0,4,2496,384,5,0,Score
436,14,215.0,0,2496,384,5,0,Score
438,10,215.0,1,2496,384,5,0,Score
443,7,215.0,0,2496,384,5,0,Score
446,7,215.0,0,2496,384,5,0,Score
452,9,215.0,4,2496,384,5,0,Score
506,13,215.0,1,2496,384,5,0,Score
507,12,215.0,1,2496,384,5,0,Score
551,36,215.0,4,2496,384,5,0,Score
552,10,215.0,0,2496,384,5,0,Score
554,10,215.0,0,2496,384,5,0,Score
557,33,215.0,4,2496,384,5,0,Score
561,12,215.0,0,2496,384,5,0,Score
563,8,215.0,5,2496,384,5,0,Score
967,23,215.0,4,2496,384,5,0,Score
256,14,217.0,0,522,111,16,1,Score
257,14,217.0,1,522,111,16,1,Score
258,14,217.0,0,522,111,16,1,Score
259,12,217.0,5,522,111,16,1,Score
260,12,217.0,1,522,111,16,1,Score
1292,11,217.0,0,522,111,16,1,Score
6167,7,217.0,1,522,111,16,1,Score
6963,10,217.0,6,522,111,16,1,Score
267,7,194.0,1,38,7,4,0,Score
614,22,107.0,6,160,14,20,3,Score
7240,7,221.0,1,615,77,95,0,Score
19271,11,221.0,4,615,77,95,0,Score
19896,9,221.0,5,615,77,95,0,Score
31087,13,221.0,0,615,77,95,0,Score
321,10,220.0,4,248,34,11,0,Score
5962,8,220.0,9,248,34,11,0,Score
298,55,125.0,4,391,31,0,0,Score
307,13,229.0,3,629,64,65,0,Score
2335,8,229.0,3,629,64,65,0,Score
311,7,89.0,1,1281,105,61,4,Score
338,7,89.0,2,1281,105,61,4,Score
411,31,89.0,8,1281,105,61,4,Score
414,20,89.0,0,1281,105,61,4,Score
420,8,89.0,1,1281,105,61,4,Score
675,49,89.0,5,1281,105,61,4,Score
1365,8,89.0,3,1281,105,61,4,Score
7269,8,89.0,1,1281,105,61,4,Score
3316,11,226.0,0,1293,266,55,0,Score
4034,12,226.0,0,1293,266,55,0,Score
4220,44,226.0,3,1293,266,55,0,Score
10465,14,226.0,3,1293,266,55,0,Score
12619,8,226.0,0,1293,266,55,0,Score
322,11,3807.0,0,367,67,34,1,Score
323,22,3807.0,2,367,67,34,1,Score
324,9,3807.0,0,367,67,34,1,Score
326,12,3807.0,1,367,67,34,1,Score
354,8,3807.0,0,367,67,34,1,Score
511,26,3807.0,0,367,67,34,1,Score
29477,8,3807.0,3,367,67,34,1,Score
346,26,247.0,2,898,104,82,3,Score
525,9,247.0,0,898,104,82,3,Score
1048,8,247.0,2,898,104,82,3,Score
1318,7,247.0,2,898,104,82,3,Score
7303,7,247.0,0,898,104,82,3,Score
361,13,170.0,1,208,52,48,1,Score
1268,10,170.0,4,208,52,48,1,Score
373,24,252.0,2,315,40,8,0,Score
375,7,252.0,1,315,40,8,0,Score
386,10,223.0,5,4022,1471,345,19,Score
393,26,223.0,2,4022,1471,345,19,Score
480,14,223.0,0,4022,1471,345,19,Score
490,16,223.0,2,4022,1471,345,19,Score
595,7,223.0,5,4022,1471,345,19,Score
726,124,223.0,1,4022,1471,345,19,Score
727,61,223.0,2,4022,1471,345,19,Score
728,32,223.0,2,4022,1471,345,19,Score
962,10,223.0,1,4022,1471,345,19,Score
973,16,223.0,2,4022,1471,345,19,Score
1166,8,223.0,0,4022,1471,345,19,Score
1449,27,223.0,0,4022,1471,345,19,Score
1468,8,223.0,2,4022,1471,345,19,Score
1539,10,223.0,4,4022,1471,345,19,Score
1878,11,223.0,0,4022,1471,345,19,Score
1947,13,223.0,1,4022,1471,345,19,Score
4364,26,223.0,0,4022,1471,345,19,Score
4590,34,223.0,4,4022,1471,345,19,Score
6229,12,223.0,2,4022,1471,345,19,Score
6838,12,223.0,2,4022,1471,345,19,Score
6988,12,223.0,0,4022,1471,345,19,Score
8198,12,223.0,7,4022,1471,345,19,Score
11445,11,223.0,0,4022,1471,345,19,Score
11660,8,223.0,0,4022,1471,345,19,Score
15004,8,223.0,0,4022,1471,345,19,Score
18032,12,223.0,1,4022,1471,345,19,Score
30299,9,223.0,0,4022,1471,345,19,Score
31892,9,223.0,0,4022,1471,345,19,Score
430,14,251.0,2,7931,984,819,0,Score
476,7,251.0,0,7931,984,819,0,Score
478,12,251.0,4,7931,984,819,0,Score
533,7,251.0,1,7931,984,819,0,Score
570,12,251.0,2,7931,984,819,0,Score
572,14,251.0,0,7931,984,819,0,Score
724,9,251.0,0,7931,984,819,0,Score
732,57,251.0,4,7931,984,819,0,Score
761,7,251.0,0,7931,984,819,0,Score
937,7,251.0,0,7931,984,819,0,Score
1056,10,251.0,0,7931,984,819,0,Score
1058,9,251.0,0,7931,984,819,0,Score
1151,10,251.0,2,7931,984,819,0,Score
1154,9,251.0,0,7931,984,819,0,Score
1452,15,251.0,8,7931,984,819,0,Score
1456,8,251.0,4,7931,984,819,0,Score
1532,15,251.0,2,7931,984,819,0,Score
1582,11,251.0,3,7931,984,819,0,Score
1632,164,251.0,5,7931,984,819,0,Score
1730,7,251.0,1,7931,984,819,0,Score
1922,8,251.0,1,7931,984,819,0,Score
1928,11,251.0,1,7931,984,819,0,Score
1940,7,251.0,1,7931,984,819,0,Score
1997,13,251.0,3,7931,984,819,0,Score
2036,7,251.0,9,7931,984,819,0,Score
2599,12,251.0,3,7931,984,819,0,Score
2629,17,251.0,4,7931,984,819,0,Score
2645,28,251.0,2,7931,984,819,0,Score
2931,11,251.0,1,7931,984,819,0,Score
3071,8,251.0,1,7931,984,819,0,Score
3144,7,251.0,3,7931,984,819,0,Score
3159,7,251.0,3,7931,984,819,0,Score
3246,17,251.0,5,7931,984,819,0,Score
3257,17,251.0,2,7931,984,819,0,Score
3325,7,251.0,0,7931,984,819,0,Score
3403,8,251.0,6,7931,984,819,0,Score
3422,8,251.0,3,7931,984,819,0,Score
3444,7,251.0,1,7931,984,819,0,Score
3477,20,251.0,0,7931,984,819,0,Score
3545,12,251.0,0,7931,984,819,0,Score
3622,7,251.0,0,7931,984,819,0,Score
3683,10,251.0,2,7931,984,819,0,Score
3697,19,251.0,3,7931,984,819,0,Score
3802,9,251.0,1,7931,984,819,0,Score
3863,15,251.0,2,7931,984,819,0,Score
4095,12,251.0,2,7931,984,819,0,Score
400,10,210.0,3,337,47,32,1,Score
492,10,210.0,3,337,47,32,1,Score
406,11,256.0,0,171,6,2,0,Score
421,52,219.0,4,184,119,2,0,Score
899,11,219.0,3,184,119,2,0,Score
418,13,77.0,1,260,8,36,0,Score
3215,8,77.0,4,260,8,36,0,Score
439,8,30.0,1,2185,312,40,3,Score
600,8,30.0,2,2185,312,40,3,Score
606,11,30.0,0,2185,312,40,3,Score
607,70,30.0,1,2185,312,40,3,Score
613,9,30.0,4,2185,312,40,3,Score
635,13,30.0,1,2185,312,40,3,Score
841,14,30.0,2,2185,312,40,3,Score
1100,8,30.0,0,2185,312,40,3,Score
2772,15,30.0,5,2185,312,40,3,Score
4267,11,30.0,1,2185,312,40,3,Score
6421,29,30.0,5,2185,312,40,3,Score
6710,8,30.0,1,2185,312,40,3,Score
7860,21,30.0,1,2185,312,40,3,Score
10478,7,30.0,3,2185,312,40,3,Score
10806,7,30.0,3,2185,312,40,3,Score
11872,12,30.0,0,2185,312,40,3,Score
12281,9,30.0,10,2185,312,40,3,Score
12880,7,30.0,0,2185,312,40,3,Score
13483,8,30.0,0,2185,312,40,3,Score
16961,74,30.0,6,2185,312,40,3,Score
459,7,259.0,0,138,6,3,0,Score
471,14,168.0,1,147,61,8,1,Score
538,23,260.0,5,526,24,2,0,Score
874,9,260.0,0,526,24,2,0,Score
1064,51,253.0,2,5309,1147,1160,5,Score
1254,14,253.0,1,5309,1147,1160,5,Score
1266,10,253.0,3,5309,1147,1160,5,Score
1375,18,253.0,1,5309,1147,1160,5,Score
1455,7,253.0,0,5309,1147,1160,5,Score
1761,22,253.0,0,5309,1147,1160,5,Score
1866,11,253.0,0,5309,1147,1160,5,Score
2062,8,253.0,1,5309,1147,1160,5,Score
2087,14,253.0,2,5309,1147,1160,5,Score
2234,34,253.0,4,5309,1147,1160,5,Score
2410,8,253.0,0,5309,1147,1160,5,Score
3035,63,253.0,0,5309,1147,1160,5,Score
3036,55,253.0,3,5309,1147,1160,5,Score
3196,8,253.0,2,5309,1147,1160,5,Score
3248,10,253.0,2,5309,1147,1160,5,Score
3262,23,253.0,0,5309,1147,1160,5,Score
3425,17,253.0,3,5309,1147,1160,5,Score
3458,16,253.0,1,5309,1147,1160,5,Score
3925,13,253.0,2,5309,1147,1160,5,Score
3931,28,253.0,2,5309,1147,1160,5,Score
3943,23,253.0,0,5309,1147,1160,5,Score
4013,8,253.0,1,5309,1147,1160,5,Score
4041,16,253.0,6,5309,1147,1160,5,Score
4062,9,253.0,4,5309,1147,1160,5,Score
4165,9,253.0,1,5309,1147,1160,5,Score
4335,27,253.0,2,5309,1147,1160,5,Score
4474,7,253.0,2,5309,1147,1160,5,Score
4812,10,253.0,3,5309,1147,1160,5,Score
4818,7,253.0,0,5309,1147,1160,5,Score
4962,10,253.0,1,5309,1147,1160,5,Score
5278,41,253.0,3,5309,1147,1160,5,Score
5362,9,253.0,3,5309,1147,1160,5,Score
5617,9,253.0,3,5309,1147,1160,5,Score
5937,19,253.0,2,5309,1147,1160,5,Score
6268,8,253.0,2,5309,1147,1160,5,Score
6375,12,253.0,2,5309,1147,1160,5,Score
6478,8,253.0,2,5309,1147,1160,5,Score
6581,13,253.0,0,5309,1147,1160,5,Score
6912,8,253.0,0,5309,1147,1160,5,Score
7048,14,253.0,1,5309,1147,1160,5,Score
9131,9,253.0,6,5309,1147,1160,5,Score
10871,7,253.0,6,5309,1147,1160,5,Score
10874,7,253.0,7,5309,1147,1160,5,Score
11266,11,253.0,0,5309,1147,1160,5,Score
12029,9,253.0,2,5309,1147,1160,5,Score
15743,9,253.0,0,5309,1147,1160,5,Score
19195,9,253.0,0,5309,1147,1160,5,Score
19291,14,253.0,0,5309,1147,1160,5,Score
19319,9,253.0,2,5309,1147,1160,5,Score
19425,7,253.0,0,5309,1147,1160,5,Score
19681,15,253.0,3,5309,1147,1160,5,Score
20032,13,253.0,0,5309,1147,1160,5,Score
25226,44,253.0,1,5309,1147,1160,5,Score
29271,15,253.0,0,5309,1147,1160,5,Score
31284,11,253.0,1,5309,1147,1160,5,Score
32292,8,253.0,4,5309,1147,1160,5,Score
34325,10,253.0,4,5309,1147,1160,5,Score
35711,25,253.0,4,5309,1147,1160,5,Score
41189,28,253.0,0,5309,1147,1160,5,Score
41851,10,253.0,4,5309,1147,1160,5,Score
486,17,266.0,4,1272,335,108,1,Score
487,9,266.0,1,1272,335,108,1,Score
510,35,266.0,0,1272,335,108,1,Score
2270,8,266.0,1,1272,335,108,1,Score
2697,47,266.0,4,1272,335,108,1,Score
5926,9,266.0,3,1272,335,108,1,Score
10975,11,266.0,3,1272,335,108,1,Score
12127,13,266.0,3,1272,335,108,1,Score
26295,10,266.0,0,1272,335,108,1,Score
31638,8,266.0,0,1272,335,108,1,Score
499,17,267.0,0,91,17,4,0,Score
512,8,33.0,2,221,11,2,0,Score
515,8,270.0,1,229,25,4,0,Score
80196,13,273.0,1,1384,87,17,0,Score
80403,12,273.0,3,1384,87,17,0,Score
81552,8,273.0,13,1384,87,17,0,Score
86767,27,273.0,1,1384,87,17,0,Score
567,11,92.0,1,31,5,3,0,Score
594,12,240.0,1,281,31,8,0,Score
604,7,165.0,6,36,2,1,0,Score
627,10,236.0,0,221,9,8,0,Score
893,12,236.0,2,221,9,8,0,Score
1377,30,236.0,1,221,9,8,0,Score
643,21,7.0,2,429,56,20,0,Score
2695,26,7.0,4,429,56,20,0,Score
645,11,9426.0,1,407,57,48,5,Score
652,16,9426.0,12,407,57,48,5,Score
2702,7,9426.0,1,407,57,48,5,Score
20676,7,9426.0,0,407,57,48,5,Score
66315,15,9426.0,6,407,57,48,5,Score
646,9,302.0,1,246,36,17,1,Score
671,7,302.0,0,246,36,17,1,Score
3595,20,315.0,2,611,49,2,0,Score
4053,14,315.0,3,611,49,2,0,Score
23333,13,315.0,3,611,49,2,0,Score
23336,7,315.0,2,611,49,2,0,Score
44204,17,315.0,1,611,49,2,0,Score
660,7,292.0,3,138,13,15,4,Score
661,7,319.0,0,1994,523,62,0,Score
662,8,319.0,0,1994,523,62,0,Score
663,17,319.0,2,1994,523,62,0,Score
693,32,319.0,1,1994,523,62,0,Score
744,115,319.0,6,1994,523,62,0,Score
927,17,319.0,0,1994,523,62,0,Score
1170,40,319.0,5,1994,523,62,0,Score
1426,28,319.0,0,1994,523,62,0,Score
1476,18,319.0,2,1994,523,62,0,Score
1600,20,319.0,1,1994,523,62,0,Score
2308,7,319.0,0,1994,523,62,0,Score
2565,8,319.0,1,1994,523,62,0,Score
2899,7,319.0,0,1994,523,62,0,Score
2908,23,319.0,3,1994,523,62,0,Score
6518,15,319.0,0,1994,523,62,0,Score
7029,21,319.0,5,1994,523,62,0,Score
9695,18,319.0,1,1994,523,62,0,Score
665,39,327.0,0,303,36,0,0,Score
685,-3,327.0,5,303,36,0,0,Score
672,21,333.0,2,1233,104,75,4,Score
3892,9,333.0,0,1233,104,75,4,Score
7070,10,333.0,0,1233,104,75,4,Score
9358,12,333.0,0,1233,104,75,4,Score
11064,16,333.0,0,1233,104,75,4,Score
11109,28,333.0,1,1233,104,75,4,Score
12525,15,333.0,0,1233,104,75,4,Score
12857,10,333.0,0,1233,104,75,4,Score
14175,8,333.0,0,1233,104,75,4,Score
17391,7,333.0,2,1233,104,75,4,Score
1738,8,279.0,0,6176,374,578,8,Score
1739,10,279.0,2,6176,374,578,8,Score
5325,17,279.0,3,6176,374,578,8,Score
5437,8,279.0,4,6176,374,578,8,Score
8768,9,279.0,10,6176,374,578,8,Score
9007,17,279.0,1,6176,374,578,8,Score
10107,7,279.0,0,6176,374,578,8,Score
10445,7,279.0,4,6176,374,578,8,Score
11316,12,279.0,2,6176,374,578,8,Score
14468,7,279.0,1,6176,374,578,8,Score
17270,7,279.0,1,6176,374,578,8,Score
24252,7,279.0,1,6176,374,578,8,Score
27787,7,279.0,3,6176,374,578,8,Score
28754,11,279.0,1,6176,374,578,8,Score
32042,8,279.0,5,6176,374,578,8,Score
686,8,339.0,1,3039,363,125,0,Score
749,11,339.0,2,3039,363,125,0,Score
971,10,339.0,3,3039,363,125,0,Score
1181,9,339.0,2,3039,363,125,0,Score
1353,10,339.0,0,3039,363,125,0,Score
1547,7,339.0,0,3039,363,125,0,Score
1584,12,339.0,0,3039,363,125,0,Score
1713,9,339.0,0,3039,363,125,0,Score
1769,7,339.0,1,3039,363,125,0,Score
1845,14,339.0,3,3039,363,125,0,Score
2096,9,339.0,1,3039,363,125,0,Score
2135,8,339.0,1,3039,363,125,0,Score
2153,21,339.0,1,3039,363,125,0,Score
2218,20,339.0,2,3039,363,125,0,Score
2220,7,339.0,0,3039,363,125,0,Score
4907,9,339.0,3,3039,363,125,0,Score
5378,10,339.0,2,3039,363,125,0,Score
5952,8,339.0,0,3039,363,125,0,Score
6060,8,339.0,2,3039,363,125,0,Score
6214,11,339.0,0,3039,363,125,0,Score
6862,9,339.0,1,3039,363,125,0,Score
7082,7,339.0,7,3039,363,125,0,Score
9500,8,339.0,7,3039,363,125,0,Score
691,8,352.0,0,793,99,236,2,Score
699,7,352.0,0,793,99,236,2,Score
1406,19,352.0,7,793,99,236,2,Score
2232,21,352.0,3,793,99,236,2,Score
3220,9,352.0,0,793,99,236,2,Score
706,8,378.0,2,316,6,2,0,Score
1212,10,25692.0,1,408,27,0,0,Score
1213,47,25692.0,1,408,27,0,0,Score
709,8,401.0,3,6906,1070,394,6,Score
711,7,401.0,5,6906,1070,394,6,Score
2929,7,401.0,10,6906,1070,394,6,Score
3670,9,401.0,0,6906,1070,394,6,Score
6606,21,401.0,1,6906,1070,394,6,Score
7893,10,401.0,4,6906,1070,394,6,Score
8037,8,401.0,2,6906,1070,394,6,Score
8165,7,401.0,0,6906,1070,394,6,Score
8655,8,401.0,1,6906,1070,394,6,Score
8706,11,401.0,5,6906,1070,394,6,Score
11286,9,401.0,0,6906,1070,394,6,Score
12651,8,401.0,4,6906,1070,394,6,Score
15437,16,401.0,3,6906,1070,394,6,Score
15439,7,401.0,5,6906,1070,394,6,Score
16126,10,401.0,0,6906,1070,394,6,Score
16329,9,401.0,1,6906,1070,394,6,Score
16498,20,401.0,0,6906,1070,394,6,Score
16944,18,401.0,2,6906,1070,394,6,Score
17286,7,401.0,8,6906,1070,394,6,Score
17594,11,401.0,0,6906,1070,394,6,Score
18637,10,401.0,2,6906,1070,394,6,Score
18690,9,401.0,2,6906,1070,394,6,Score
19646,7,401.0,2,6906,1070,394,6,Score
19717,7,401.0,6,6906,1070,394,6,Score
20295,27,401.0,8,6906,1070,394,6,Score
23814,68,401.0,4,6906,1070,394,6,Score
23822,33,401.0,6,6906,1070,394,6,Score
23840,9,401.0,0,6906,1070,394,6,Score
27118,12,401.0,2,6906,1070,394,6,Score
27709,11,401.0,9,6906,1070,394,6,Score
33212,9,401.0,6,6906,1070,394,6,Score
63957,8,401.0,0,6906,1070,394,6,Score
712,12,402.0,1,61,2,0,0,Score
6470,12,300.0,1,524,44,223,0,Score
16474,11,300.0,5,524,44,223,0,Score
748,58,434.0,1,111,7,54,0,Score
4040,13,439.0,0,2031,268,152,1,Score
4272,33,439.0,0,2031,268,152,1,Score
4284,13,439.0,1,2031,268,152,1,Score
4398,7,439.0,0,2031,268,152,1,Score
4411,7,439.0,1,2031,268,152,1,Score
4575,11,439.0,2,2031,268,152,1,Score
4612,9,439.0,3,2031,268,152,1,Score
4624,11,439.0,0,2031,268,152,1,Score
4663,18,439.0,0,2031,268,152,1,Score
4673,7,439.0,4,2031,268,152,1,Score
4980,7,439.0,0,2031,268,152,1,Score
12176,18,439.0,0,2031,268,152,1,Score
13021,7,439.0,1,2031,268,152,1,Score
30201,8,439.0,1,2031,268,152,1,Score
760,14,442.0,4,6431,973,857,21,Score
765,8,442.0,1,6431,973,857,21,Score
783,35,442.0,6,6431,973,857,21,Score
796,19,442.0,1,6431,973,857,21,Score
1113,18,442.0,1,6431,973,857,21,Score
1643,8,442.0,3,6431,973,857,21,Score
1843,11,442.0,5,6431,973,857,21,Score
2067,12,442.0,6,6431,973,857,21,Score
2138,7,442.0,2,6431,973,857,21,Score
2278,47,442.0,1,6431,973,857,21,Score
2778,7,442.0,1,6431,973,857,21,Score
2890,9,442.0,2,6431,973,857,21,Score
3047,7,442.0,1,6431,973,857,21,Score
3525,8,442.0,1,6431,973,857,21,Score
3559,25,442.0,2,6431,973,857,21,Score
4015,8,442.0,2,6431,973,857,21,Score
6127,28,442.0,1,6431,973,857,21,Score
9254,72,442.0,2,6431,973,857,21,Score
10345,29,442.0,1,6431,973,857,21,Score
11279,9,442.0,1,6431,973,857,21,Score
11294,7,442.0,1,6431,973,857,21,Score
11304,9,442.0,2,6431,973,857,21,Score
12542,11,442.0,0,6431,973,857,21,Score
14088,11,442.0,8,6431,973,857,21,Score
14142,11,442.0,1,6431,973,857,21,Score
14947,8,442.0,3,6431,973,857,21,Score
15102,19,442.0,2,6431,973,857,21,Score
15532,15,442.0,9,6431,973,857,21,Score
26857,21,442.0,5,6431,973,857,21,Score
28169,10,442.0,6,6431,973,857,21,Score
28730,24,442.0,4,6431,973,857,21,Score
35610,7,442.0,3,6431,973,857,21,Score
38378,9,442.0,1,6431,973,857,21,Score
38453,9,442.0,0,6431,973,857,21,Score
55699,23,442.0,2,6431,973,857,21,Score
60793,12,442.0,1,6431,973,857,21,Score
70783,8,442.0,3,6431,973,857,21,Score
72626,7,442.0,4,6431,973,857,21,Score
82068,7,442.0,4,6431,973,857,21,Score
763,10,438.0,2,2133,272,28,1,Score
1097,44,438.0,10,2133,272,28,1,Score
1164,50,438.0,3,2133,272,28,1,Score
1385,9,438.0,2,2133,272,28,1,Score
1433,24,438.0,2,2133,272,28,1,Score
1486,9,438.0,0,2133,272,28,1,Score
4287,9,438.0,6,2133,272,28,1,Score
12430,18,438.0,2,2133,272,28,1,Score
13024,10,438.0,1,2133,272,28,1,Score
764,12,445.0,0,152,10,32,0,Score
859,11,445.0,0,152,10,32,0,Score
1171,10,449.0,5,12813,1089,1607,57,Score
1172,11,449.0,0,12813,1089,1607,57,Score
1306,8,449.0,0,12813,1089,1607,57,Score
2723,37,449.0,3,12813,1089,1607,57,Score
3254,9,449.0,1,12813,1089,1607,57,Score
3533,8,449.0,2,12813,1089,1607,57,Score
3696,14,449.0,1,12813,1089,1607,57,Score
3744,26,449.0,1,12813,1089,1607,57,Score
3753,8,449.0,0,12813,1089,1607,57,Score
3815,35,449.0,0,12813,1089,1607,57,Score
3816,53,449.0,3,12813,1089,1607,57,Score
3862,12,449.0,1,12813,1089,1607,57,Score
3914,7,449.0,4,12813,1089,1607,57,Score
3945,14,449.0,2,12813,1089,1607,57,Score
3948,13,449.0,1,12813,1089,1607,57,Score
4029,8,449.0,5,12813,1089,1607,57,Score
4038,11,449.0,1,12813,1089,1607,57,Score
4077,9,449.0,7,12813,1089,1607,57,Score
4268,12,449.0,3,12813,1089,1607,57,Score
4339,8,449.0,0,12813,1089,1607,57,Score
4444,8,449.0,0,12813,1089,1607,57,Score
4592,28,449.0,1,12813,1089,1607,57,Score
4617,7,449.0,1,12813,1089,1607,57,Score
5186,10,449.0,3,12813,1089,1607,57,Score
5358,19,449.0,13,12813,1089,1607,57,Score
5472,15,449.0,1,12813,1089,1607,57,Score
5579,12,449.0,0,12813,1089,1607,57,Score
5881,14,449.0,2,12813,1089,1607,57,Score
5957,14,449.0,1,12813,1089,1607,57,Score
6322,8,449.0,1,12813,1089,1607,57,Score
6425,14,449.0,1,12813,1089,1607,57,Score
6450,9,449.0,3,12813,1089,1607,57,Score
6526,7,449.0,2,12813,1089,1607,57,Score
6527,7,449.0,7,12813,1089,1607,57,Score
6568,9,449.0,2,12813,1089,1607,57,Score
6650,7,449.0,0,12813,1089,1607,57,Score
6661,8,449.0,2,12813,1089,1607,57,Score
6671,8,449.0,1,12813,1089,1607,57,Score
